player_id,player_name,position,sub_position,country_of_citizenship,date_of_birth,peak_valuation_date,peak_market_value_eur,valuation_observation_count,age_at_peak_value,peak_age_position_percentile,peak_value_position_rank
527698,Kike Pérez,Midfield,Central Midfield,Spain,14/2/97,23/3/23,4500000,13,26,0.603408211,371
804219,Léo Scienza,Midfield,Attacking Midfield,Brazil,13/9/98,20/12/24,3000000,13,26,0.603408211,429
171159,Leo Stulac,Midfield,Defensive Midfield,Slovenia,26/9/94,24/6/21,3000000,7,26,0.603408211,429
153084,Leon Goretzka,Midfield,Central Midfield,Germany,6/2/95,10/2/21,70000000,14,26,0.603408211,29
93844,Leonardo Bittencourt,Midfield,Central Midfield,Germany,19/12/93,26/11/20,6000000,12,26,0.603408211,330
444523,Lucas Paquetá,Midfield,Attacking Midfield,Brazil,27/8/97,9/10/23,65000000,17,26,0.603408211,32
457221,Lucas Robertone,Midfield,Central Midfield,Argentina,18/3/97,23/3/23,7000000,13,26,0.603408211,312
106987,Marcel Sabitzer,Midfield,Central Midfield,Austria,17/3/94,10/2/21,42000000,15,26,0.603408211,69
170934,Mario Lemina,Midfield,Defensive Midfield,Gabon,1/9/93,4/8/20,10000000,15,26,0.603408211,261
205938,Mario Pašalić,Midfield,Central Midfield,Croatia,9/2/95,28/12/21,28000000,12,26,0.603408211,117
555820,Martín Payero,Midfield,Central Midfield,Argentina,11/9/98,25/3/25,6000000,10,26,0.603408211,330
324882,Marvelous Nakamba,Midfield,Defensive Midfield,Zimbabwe,19/1/94,13/10/20,8000000,10,26,0.603408211,289
237226,Marvin Mehlem,Midfield,Attacking Midfield,Germany,11/9/97,18/10/23,3000000,9,26,0.603408211,429
168678,Marvin Schulz,Midfield,Right Midfield,Germany,15/1/95,23/6/21,1500000,8,26,0.603408211,515
51471,Mateo Kovacic,Midfield,Central Midfield,Croatia,6/5/94,13/10/20,45000000,14,26,0.603408211,63
198087,Matteo Ricci,Midfield,Defensive Midfield,Italy,27/5/94,29/12/20,3500000,9,26,0.603408211,406
200188,Mattia Aramu,Midfield,Attacking Midfield,Italy,14/5/95,28/12/21,5000000,11,26,0.603408211,355
117674,Maximilian Arnold,Midfield,Central Midfield,Germany,27/5/94,10/2/21,19000000,11,26,0.603408211,166
377042,Michael Folorunsho,Midfield,Central Midfield,Italy,7/2/98,5/6/24,8500000,13,26,0.603408211,281
498529,Miguel Crespo,Midfield,Central Midfield,Portugal,11/9/96,27/10/22,10000000,14,26,0.603408211,261
377641,Moatasem Al-Musrati,Midfield,Defensive Midfield,Libya,6/4/96,2/3/23,16000000,16,26,0.603408211,193
174094,Morgan Sanson,Midfield,Central Midfield,France,18/8/94,15/10/20,22500000,15,26,0.603408211,140
128900,Nathaniel Chalobah,Midfield,Defensive Midfield,England,12/12/94,30/6/21,5000000,7,26,0.603408211,355
497291,Nicolás Domínguez,Midfield,Central Midfield,Argentina,28/6/98,30/5/25,18000000,12,26,0.603408211,176
232418,Ondrej Duda,Midfield,Central Midfield,Slovakia,5/12/94,31/5/21,8000000,13,26,0.603408211,289
312314,Otávio,Midfield,Defensive Midfield,Brazil,4/5/94,15/10/20,7000000,8,26,0.603408211,312
236471,Ozan Tufan,Midfield,Central Midfield,Türkiye,23/3/95,25/5/21,11000000,16,26,0.603408211,249
357885,Pablo Fornals,Midfield,Central Midfield,Spain,22/2/96,15/9/22,25000000,11,26,0.603408211,129
183841,Petar Stojanović,Midfield,Right Midfield,Slovenia,7/10/95,7/6/22,3000000,13,26,0.603408211,429
179635,Philipp Förster,Midfield,Attacking Midfield,Germany,4/2/95,9/6/21,3500000,12,26,0.603408211,406
388409,Philipp Sander,Midfield,Defensive Midfield,Germany,21/2/98,9/10/24,4000000,17,26,0.603408211,387
290552,Qazim Laci,Midfield,Central Midfield,Albania,19/1/96,2/6/22,3000000,10,26,0.603408211,429
197471,Roberto Gagliardini,Midfield,Central Midfield,Italy,7/4/94,29/12/20,15000000,12,26,0.603408211,206
131978,Ross Barkley,Midfield,Central Midfield,England,5/12/93,13/10/20,21500000,15,26,0.603408211,152
202886,Ruben Loftus-Cheek,Midfield,Central Midfield,England,23/1/96,3/11/22,25000000,10,26,0.603408211,129
353403,Samuel Moutoussamy,Midfield,Central Midfield,DR Congo,12/8/96,27/6/23,5000000,18,26,0.603408211,355
380598,Santi Comesaña,Midfield,Central Midfield,Spain,5/10/96,13/6/23,7500000,14,26,0.603408211,301
287579,Sofyan Amrabat,Midfield,Defensive Midfield,Morocco,21/8/96,15/6/23,30000000,12,26,0.603408211,110
164913,Soualiho Meïté,Midfield,Defensive Midfield,France,17/3/94,25/8/20,6000000,12,26,0.603408211,330
111961,Suso,Midfield,Attacking Midfield,Spain,19/11/93,8/10/20,20000000,10,26,0.603408211,160
360518,Teun Koopmeiners,Midfield,Defensive Midfield,Netherlands,28/2/98,18/10/24,55000000,16,26,0.603408211,47
182618,Tiemoué Bakayoko,Midfield,Defensive Midfield,France,17/8/94,29/12/20,30000000,15,26,0.603408211,110
460939,Tijjani Reijnders,Midfield,Central Midfield,Netherlands,29/7/98,17/6/25,60000000,14,26,0.603408211,37
283628,Tomáš Souček,Midfield,Defensive Midfield,Czech Republic,27/2/95,23/12/21,45000000,16,26,0.603408211,63
162961,Valerio Verre,Midfield,Attacking Midfield,Italy,11/1/94,29/12/20,3500000,8,26,0.603408211,406
263856,Víctor Camarasa,Midfield,Central Midfield,Spain,28/5/94,8/10/20,3000000,8,26,0.603408211,429
223979,Xaver Schlager,Midfield,Central Midfield,Austria,28/9/97,18/10/23,28000000,11,26,0.603408211,117
378293,Yangel Herrera,Midfield,Central Midfield,Venezuela,7/1/98,7/6/24,25000000,13,26,0.603408211,129
594997,Yohann Magnin,Midfield,Defensive Midfield,France,21/6/97,27/6/23,2500000,9,26,0.603408211,448
481116,Youssef Maziz,Midfield,Attacking Midfield,France,24/6/98,2/10/24,2500000,14,26,0.603408211,448
127187,Abdoulaye Doucouré,Midfield,Attacking Midfield,Mali,1/1/93,13/10/20,25000000,12,27,0.689388071,130
273669,Adrian Beck,Midfield,Attacking Midfield,Germany,9/6/97,20/12/24,2000000,13,27,0.689388071,475
263918,Aleksandr Golovin,Midfield,Attacking Midfield,Russia,30/5/96,16/10/23,30000000,15,27,0.689388071,111
89733,Álex Fernández,Midfield,Central Midfield,Spain,15/10/92,8/10/20,7500000,13,27,0.689388071,302
143424,Alex Oxlade-Chamberlain,Midfield,Central Midfield,England,15/8/93,13/10/20,24000000,16,27,0.689388071,137
184894,Alfred Duncan,Midfield,Central Midfield,Ghana,10/3/93,25/8/20,15000000,11,27,0.689388071,207
221025,André Gomes,Midfield,Central Midfield,Portugal,30/7/93,13/10/20,24000000,13,27,0.689388071,137
203394,Andreas Pereira,Midfield,Central Midfield,Brazil,1/1/96,19/12/23,20000000,15,27,0.689388071,161
323872,Andrés Cubas,Midfield,Defensive Midfield,Paraguay,22/5/96,22/8/23,4500000,7,27,0.689388071,372
272261,Antonín Barák,Midfield,Attacking Midfield,Czech Republic,3/12/94,15/3/22,20000000,13,27,0.689388071,161
232320,Atakan Karazor,Midfield,Defensive Midfield,Türkiye,13/10/96,29/5/24,12000000,14,27,0.689388071,242
285323,Baptiste Santamaria,Midfield,Defensive Midfield,France,9/3/95,19/9/22,16000000,14,27,0.689388071,194
218087,Ben Osborn,Midfield,Central Midfield,England,5/8/94,24/11/21,2500000,10,27,0.689388071,449
203938,Branco van den Boomen,Midfield,Central Midfield,Netherlands,21/7/95,27/6/23,12000000,18,27,0.689388071,242
203655,Cafú,Midfield,Central Midfield,Portugal,26/2/93,4/8/20,1200000,8,27,0.689388071,533
165007,Denis Suárez,Midfield,Attacking Midfield,Spain,6/1/94,10/6/21,12000000,11,27,0.689388071,242
241076,Emmanuel Gyasi,Midfield,Right Midfield,Ghana,11/1/94,23/3/21,2500000,12,27,0.689388071,449
162079,Fede Vico,Midfield,Attacking Midfield,Spain,4/7/94,13/10/21,2000000,12,27,0.689388071,475
240934,Filippo Bandinelli,Midfield,Central Midfield,Italy,29/3/95,11/11/22,3500000,9,27,0.689388071,407
337811,Francesco Gelli,Midfield,Attacking Midfield,Italy,15/10/96,12/3/24,1000000,11,27,0.689388071,550
354361,Frank Anguissa,Midfield,Central Midfield,Cameroon,16/11/95,21/3/23,40000000,13,27,0.689388071,77
131109,Gastón Brugman,Midfield,Defensive Midfield,Uruguay,7/9/92,25/8/20,2500000,8,27,0.689388071,449
341705,Gerson,Midfield,Central Midfield,Brazil,20/5/97,28/3/25,25000000,14,27,0.689388071,130
266795,Gonzalo Escalante,Midfield,Central Midfield,Argentina,27/3/93,29/10/20,3200000,9,27,0.689388071,415
162056,Gonzalo Melero,Midfield,Central Midfield,Spain,2/1/94,5/1/21,5000000,11,27,0.689388071,356
234029,Grischa Prömel,Midfield,Central Midfield,Germany,9/1/95,9/6/22,7500000,12,27,0.689388071,302
205503,Ibrahim Amadou,Midfield,Defensive Midfield,France,6/4/93,15/10/20,5500000,7,27,0.689388071,343
199297,Jacek Goralski,Midfield,Defensive Midfield,Poland,21/9/92,15/9/20,2500000,7,27,0.689388071,449
192557,Jackson Irvine,Midfield,Central Midfield,Australia,7/3/93,10/11/20,2500000,7,27,0.689388071,449
182574,Jean-Paul Boëtius,Midfield,Attacking Midfield,Netherlands,22/3/94,9/6/21,5000000,10,27,0.689388071,356
157506,Jeffrey Schlupp,Midfield,Left Midfield,Ghana,23/12/92,13/10/20,10000000,12,27,0.689388071,262
347900,Jerdy Schouten,Midfield,Defensive Midfield,Netherlands,12/1/97,14/10/24,35000000,15,27,0.689388071,90
193116,John McGinn,Midfield,Central Midfield,Scotland,18/10/94,15/6/22,32000000,14,27,0.689388071,99
120095,José Campaña,Midfield,Central Midfield,Spain,31/5/93,8/10/20,25000000,18,27,0.689388071,130
293569,Josh Brownhill,Midfield,Central Midfield,England,19/12/95,1/6/23,18000000,10,27,0.689388071,177
242606,Josh Cullen,Midfield,Central Midfield,Ireland,7/4/96,1/6/23,13000000,10,27,0.689388071,230
125858,Kerem Demirbay,Midfield,Central Midfield,Germany,3/7/93,26/11/20,18000000,16,27,0.689388071,177
94137,Kevin Möhwald,Midfield,Central Midfield,Germany,3/7/93,31/3/21,4000000,13,27,0.689388071,388
386552,Lassana Coulibaly,Midfield,Central Midfield,Mali,10/4/96,15/6/23,5000000,9,27,0.689388071,356
166237,Leandro Paredes,Midfield,Defensive Midfield,Argentina,29/6/94,16/7/21,22000000,13,27,0.689388071,149
205677,Luca Garritano,Midfield,Attacking Midfield,Italy,11/2/94,24/6/21,1800000,9,27,0.689388071,492
128220,Luis Alberto,Midfield,Attacking Midfield,Spain,28/9/92,25/8/20,50000000,12,27,0.689388071,55
281989,Luis Milla,Midfield,Central Midfield,Spain,7/10/94,21/3/22,6000000,16,27,0.689388071,331
167105,Lukas Lerager,Midfield,Defensive Midfield,Denmark,12/7/93,25/8/20,4000000,9,27,0.689388071,388
135853,Manuel Lanzini,Midfield,Attacking Midfield,Argentina,15/2/93,13/10/20,14000000,9,27,0.689388071,218
156617,Marcelo Brozović,Midfield,Defensive Midfield,Croatia,16/11/92,25/8/20,50000000,11,27,0.689388071,55
102558,Marco Verratti,Midfield,Central Midfield,Italy,5/11/92,15/10/20,60000000,7,27,0.689388071,38
414908,Marshall Munetsi,Midfield,Central Midfield,Zimbabwe,22/6/96,18/12/23,12000000,12,27,0.689388071,242
319859,Mathias Jensen,Midfield,Central Midfield,Denmark,1/1/96,19/12/23,30000000,12,27,0.689388071,111
167741,Mattia Valoti,Midfield,Central Midfield,Italy,6/9/93,24/6/21,2500000,11,27,0.689388071,449
237658,Michel Aebischer,Midfield,Central Midfield,Switzerland,6/1/97,18/7/24,11000000,12,27,0.689388071,250
149829,Miha Zajc,Midfield,Central Midfield,Slovenia,1/7/94,1/6/22,6000000,18,27,0.689388071,331
168959,Nemanja Radoja,Midfield,Defensive Midfield,Serbia,6/2/93,8/10/20,3500000,8,27,0.689388071,407
255942,Nicolò Barella,Midfield,Central Midfield,Italy,7/2/97,5/6/24,80000000,12,27,0.689388071,25
137616,Okay Yokuşlu,Midfield,Defensive Midfield,Türkiye,9/3/94,25/5/21,7500000,16,27,0.689388071,302
142031,Omar Mascarell,Midfield,Defensive Midfield,Equatorial Guinea,2/2/93,16/9/20,10000000,14,27,0.689388071,262
167796,Paolo Faragò,Midfield,Central Midfield,Italy,12/2/93,25/8/20,3800000,7,27,0.689388071,397
122153,Paul Pogba,Midfield,Central Midfield,France,15/3/93,13/10/20,80000000,9,27,0.689388071,25
363057,Pedro Díaz,Midfield,Central Midfield,Spain,5/6/98,9/6/25,3000000,14,27,0.689388071,430
242497,Pere Pons,Midfield,Defensive Midfield,Spain,20/2/93,8/10/20,3500000,8,27,0.689388071,407
320411,Philip Billing,Midfield,Central Midfield,Denmark,11/6/96,19/12/23,22000000,14,27,0.689388071,149
167799,Pierre-Emile Højbjerg,Midfield,Defensive Midfield,Denmark,5/8/95,3/11/22,45000000,18,27,0.689388071,64
181136,Piotr Zielinski,Midfield,Central Midfield,Poland,20/5/94,31/5/21,50000000,14,27,0.689388071,55
129473,Rafinha,Midfield,Attacking Midfield,Brazil,12/2/93,7/1/21,15000000,10,27,0.689388071,207
131667,Ramon Azeez,Midfield,Central Midfield,Nigeria,12/12/92,23/7/20,2500000,7,27,0.689388071,449
255901,Rodrigo De Paul,Midfield,Central Midfield,Argentina,24/5/94,16/7/21,40000000,15,27,0.689388071,77
99352,Rubén Pardo,Midfield,Central Midfield,Spain,22/10/92,8/10/20,2400000,13,27,0.689388071,454
425902,Ryan Yates,Midfield,Central Midfield,England,21/11/97,16/12/24,13000000,12,27,0.689388071,230
204294,Saman Ghoddos,Midfield,Attacking Midfield,Iran,6/9/93,10/3/21,3000000,9,27,0.689388071,430
333014,Sander Berge,Midfield,Defensive Midfield,Norway,14/2/98,18/3/25,25000000,13,27,0.689388071,130
388125,Stanko Juric,Midfield,Defensive Midfield,Croatia,16/8/96,24/6/24,2200000,12,27,0.689388071,461
167859,Stefano Sturaro,Midfield,Central Midfield,Italy,9/3/93,25/8/20,6000000,10,27,0.689388071,331
241501,Stijn Spierings,Midfield,Central Midfield,Netherlands,12/3/96,27/6/23,6000000,14,27,0.689388071,331
230784,Thomas Partey,Midfield,Defensive Midfield,Ghana,13/6/93,13/10/20,50000000,12,27,0.689388071,55
102226,Thorgan Hazard,Midfield,Attacking Midfield,Belgium,29/3/93,10/2/21,32000000,13,27,0.689388071,99
153661,Tobias Mohr,Midfield,Left Midfield,Germany,24/8/95,21/9/22,1800000,9,27,0.689388071,492
145115,Valon Berisha,Midfield,Central Midfield,Kosovo,7/2/93,15/10/20,4000000,7,27,0.689388071,388
323954,Walace,Midfield,Defensive Midfield,Brazil,4/4/95,11/11/22,7000000,9,27,0.689388071,313
290256,Xeka,Midfield,Central Midfield,Portugal,10/11/94,16/12/21,9000000,11,27,0.689388071,275
119277,Yannick Gerhardt,Midfield,Central Midfield,Germany,13/3/94,9/6/21,10000000,14,27,0.689388071,262
187847,Yassine Benzia,Midfield,Attacking Midfield,Algeria,8/9/94,31/3/22,1900000,7,27,0.689388071,483
182913,Adrien Rabiot,Midfield,Central Midfield,France,3/4/95,15/6/23,40000000,15,28,0.752130132,78
157507,Adrien Tamèze,Midfield,Defensive Midfield,France,4/2/94,7/6/22,10000000,11,28,0.752130132,263
215977,Adrien Thomasson,Midfield,Central Midfield,France,10/12/93,30/5/22,9000000,12,28,0.752130132,276
121402,Ahmad Benali,Midfield,Central Midfield,Libya,7/2/92,21/8/20,2500000,8,28,0.752130132,450
266359,Benjamin Bourigeaud,Midfield,Central Midfield,France,14/1/94,30/5/22,18000000,10,28,0.752130132,178
186186,Bobby De Cordova-Reid,Midfield,Attacking Midfield,Jamaica,2/2/93,18/3/21,10000000,9,28,0.752130132,263
149446,Bryan Dabo,Midfield,Central Midfield,Burkina Faso,18/2/92,25/8/20,2000000,11,28,0.752130132,476
16306,Casemiro,Midfield,Defensive Midfield,Brazil,23/2/92,5/1/21,70000000,14,28,0.752130132,30
69633,Christian Eriksen,Midfield,Attacking Midfield,Denmark,14/2/92,25/8/20,60000000,15,28,0.752130132,39
129868,Cristian Battocchio,Midfield,Central Midfield,Italy,10/2/92,15/10/20,2000000,6,28,0.752130132,476
199299,Damian Kądzior,Midfield,Attacking Midfield,Poland,16/6/92,27/7/20,3500000,12,28,0.752130132,408
134883,Daniele Baselli,Midfield,Central Midfield,Italy,12/3/92,25/8/20,7000000,12,28,0.752130132,314
199733,Danilo Cataldi,Midfield,Defensive Midfield,Italy,6/8/94,15/6/23,10000000,12,28,0.752130132,263
95641,Darko Brasanac,Midfield,Central Midfield,Serbia,12/2/92,8/10/20,2000000,12,28,0.752130132,476
173859,Davide Zappacosta,Midfield,Right Midfield,Italy,11/6/92,25/8/20,10000000,13,28,0.752130132,263
182932,Davy Klaassen,Midfield,Central Midfield,Netherlands,21/2/93,27/5/21,17000000,12,28,0.752130132,187
265127,Éder Balanta,Midfield,Defensive Midfield,Colombia,28/2/93,6/1/22,6500000,10,28,0.752130132,322
202318,Farid Boulaya,Midfield,Attacking Midfield,Algeria,25/2/93,9/4/21,5500000,10,28,0.752130132,344
94307,Filip Djuricic,Midfield,Attacking Midfield,Serbia,30/1/92,29/12/20,10000000,12,28,0.752130132,263
161011,Filip Kostić,Midfield,Left Midfield,Serbia,1/11/92,9/6/21,35000000,11,28,0.752130132,91
222859,Florent Mollet,Midfield,Attacking Midfield,France,19/11/91,15/10/20,7000000,12,28,0.752130132,314
191614,Fred,Midfield,Central Midfield,Brazil,5/3/93,18/3/21,22000000,16,28,0.752130132,150
230826,Gennaro Acampora,Midfield,Central Midfield,Italy,29/3/94,6/6/22,1000000,7,28,0.752130132,551
268670,Gerard Gumbau,Midfield,Defensive Midfield,Spain,18/12/94,13/6/23,3500000,12,28,0.752130132,408
111455,Granit Xhaka,Midfield,Defensive Midfield,Switzerland,27/9/92,13/10/20,28000000,13,28,0.752130132,118
342385,Guido Rodríguez,Midfield,Defensive Midfield,Argentina,12/4/94,7/11/22,28000000,14,28,0.752130132,118
330085,Gustavo Scarpa,Midfield,Attacking Midfield,Brazil,5/1/94,14/11/22,12000000,13,28,0.752130132,243
138055,Haris Belkebla,Midfield,Central Midfield,Algeria,28/1/94,30/5/22,4000000,9,28,0.752130132,389
226973,Harrison Reed,Midfield,Central Midfield,England,27/1/95,20/6/23,18000000,13,28,0.752130132,178
85288,Isco,Midfield,Attacking Midfield,Spain,21/4/92,8/10/20,30000000,13,28,0.752130132,112
96806,Jacopo Sala,Midfield,Central Midfield,Italy,5/12/91,25/8/20,1000000,8,28,0.752130132,551
181579,James Ward-Prowse,Midfield,Central Midfield,England,1/11/94,16/3/23,38000000,18,28,0.752130132,82
170481,Jean-Daniel Akpa Akpro,Midfield,Central Midfield,Cote d'Ivoire,11/10/92,29/12/20,3500000,13,28,0.752130132,408
148262,Jeff Hendrick,Midfield,Central Midfield,Ireland,31/1/92,13/10/20,9000000,12,28,0.752130132,276
262980,Jefferson Lerma,Midfield,Defensive Midfield,Colombia,25/10/94,20/6/23,20000000,14,28,0.752130132,162
148355,Jens Jønsson,Midfield,Defensive Midfield,Denmark,10/1/93,10/6/21,4000000,12,28,0.752130132,389
289835,Jens Stage,Midfield,Central Midfield,Denmark,8/11/96,5/6/25,14000000,15,28,0.752130132,219
141660,Jesse Lingard,Midfield,Attacking Midfield,England,15/12/92,28/5/21,22000000,10,28,0.752130132,150
