player_id,player_name,position,sub_position,country_of_citizenship,qualified_seasons,first_qualified_season,last_qualified_season,qualified_season_labels,total_minutes,total_goals,total_assists,total_goal_contributions,average_goals_per_90,average_assists_per_90,average_goal_contributions_per_90,contributions_per_90_standard_deviation,minimum_contributions_per_90,maximum_contributions_per_90,sustained_position_rank,sustained_overall_rank,sustained_performance_profile
670847,Mohamed-Ali Cho,Attack,Right Winger,France,3,2021,2024,"2021-22, 2023-24, 2024-25",4587,8,8,16,0.147,0.171,0.318,0.071,0.244,0.385,281,399,High consistency
472249,Jan Thielmann,Attack,Right Winger,Germany,3,2020,2023,"2020-21, 2021-22, 2023-24",3795,6,6,12,0.154,0.164,0.318,0.226,0.057,0.457,282,400,Moderate sustained performance
292818,Jonathan Bamba,Attack,Left Winger,Cote d'Ivoire,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",10220,16,22,38,0.137,0.18,0.317,0.182,0.11,0.511,283,401,Moderate sustained performance
148928,Saúl Ñíguez,Midfield,Central Midfield,Spain,4,2020,2024,"2020-21, 2022-23, 2023-24, 2024-25",6037,7,13,20,0.115,0.201,0.316,0.127,0.133,0.405,106,402,High consistency
294808,Franck Kessié,Midfield,Central Midfield,Cote d'Ivoire,3,2020,2022,"2020-21, 2021-22, 2022-23",6519,20,7,27,0.229,0.086,0.316,0.186,0.184,0.529,107,403,Moderate sustained performance
189441,Lucas Ocampos,Attack,Left Winger,Argentina,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",8826,19,11,30,0.215,0.1,0.314,0.084,0.218,0.423,284,404,High consistency
278332,Florian Neuhaus,Midfield,Central Midfield,Germany,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",7375,15,12,27,0.183,0.131,0.314,0.172,0.064,0.439,108,405,Moderate sustained performance
746695,Kamaldeen Sulemana,Attack,Left Winger,Ghana,3,2021,2024,"2021-22, 2022-23, 2024-25",3704,8,4,12,0.21,0.104,0.314,0.204,0.128,0.532,285,406,Moderate sustained performance
239743,Przemyslaw Frankowski,Defender,Right-Back,Poland,4,2021,2024,"2021-22, 2022-23, 2023-24, 2024-25",8875,18,12,30,0.19,0.123,0.313,0.099,0.205,0.404,14,407,High consistency
69633,Christian Eriksen,Midfield,Attacking Midfield,Denmark,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",6587,7,16,23,0.1,0.212,0.312,0.12,0.194,0.48,109,408,High consistency
257062,Álvaro García,Attack,Left Winger,Spain,4,2021,2024,"2021-22, 2022-23, 2023-24, 2024-25",10964,22,16,38,0.18,0.129,0.31,0.044,0.252,0.359,286,409,High consistency
520624,Bruno Guimarães,Midfield,Central Midfield,Brazil,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",13723,24,25,49,0.157,0.154,0.31,0.075,0.205,0.413,110,410,High consistency
346853,Romano Schmid,Midfield,Attacking Midfield,Austria,4,2020,2024,"2020-21, 2022-23, 2023-24, 2024-25",8162,10,19,29,0.089,0.221,0.309,0.058,0.237,0.379,111,411,High consistency
249565,Youri Tielemans,Midfield,Central Midfield,Belgium,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",12996,20,23,43,0.136,0.172,0.308,0.094,0.191,0.444,112,412,High consistency
417346,Jack Harrison,Attack,Left Winger,England,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",12531,25,20,45,0.171,0.136,0.307,0.158,0.086,0.504,287,413,Moderate sustained performance
293200,Nikola Vlašić,Midfield,Attacking Midfield,Croatia,3,2022,2024,"2022-23, 2023-24, 2024-25",7468,13,12,25,0.16,0.146,0.306,0.116,0.172,0.382,113,414,High consistency
245744,Takuma Asano,Attack,Right Winger,Japan,4,2021,2024,"2021-22, 2022-23, 2023-24, 2024-25",6407,14,8,22,0.191,0.114,0.305,0.063,0.255,0.39,288,415,High consistency
534033,Alexis Mac Allister,Midfield,Central Midfield,Argentina,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",11337,26,15,41,0.19,0.114,0.305,0.085,0.161,0.374,114,416,High consistency
212804,Florian Tardieu,Midfield,Central Midfield,France,3,2021,2024,"2021-22, 2022-23, 2024-25",4863,9,6,15,0.184,0.121,0.305,0.123,0.205,0.442,115,417,High consistency
103565,Wahbi Khazri,Attack,Left Winger,Tunisia,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",7286,23,3,26,0.262,0.043,0.305,0.206,0.08,0.604,289,418,Moderate sustained performance
70411,Darko Lazović,Midfield,Left Midfield,Serbia,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",10942,13,24,37,0.112,0.192,0.304,0.065,0.231,0.399,116,419,High consistency
640109,Martín Satriano,Attack,Centre-Forward,Uruguay,3,2021,2023,"2021-22, 2022-23, 2023-24",4550,10,5,15,0.223,0.082,0.304,0.127,0.158,0.385,290,420,High consistency
487469,Vitinha,Midfield,Defensive Midfield,Portugal,3,2022,2024,"2022-23, 2023-24, 2024-25",6624,14,8,22,0.197,0.108,0.304,0.145,0.183,0.465,117,421,High consistency
339808,Theo Hernández,Defender,Left-Back,France,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",13915,25,22,47,0.161,0.142,0.303,0.077,0.227,0.399,15,422,High consistency
399543,Rémi Oudin,Midfield,Attacking Midfield,France,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",7317,14,11,25,0.177,0.126,0.303,0.114,0.205,0.465,118,423,High consistency
350219,Fabián Ruiz,Midfield,Central Midfield,Spain,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",9990,18,15,33,0.154,0.148,0.302,0.119,0.14,0.421,119,424,High consistency
405398,Takefusa Kubo,Attack,Right Winger,Japan,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",9693,23,13,36,0.19,0.112,0.302,0.208,0.112,0.587,291,425,Moderate sustained performance
222859,Florent Mollet,Midfield,Attacking Midfield,France,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",8606,15,14,29,0.153,0.148,0.301,0.063,0.241,0.387,120,426,High consistency
392966,Nadir Zortea,Defender,Right-Back,Italy,3,2021,2024,"2021-22, 2023-24, 2024-25",5536,9,9,18,0.13,0.171,0.301,0.132,0.192,0.448,16,427,High consistency
142021,Sergi Darder,Midfield,Central Midfield,Spain,4,2021,2024,"2021-22, 2022-23, 2023-24, 2024-25",11359,13,25,38,0.1,0.2,0.3,0.052,0.261,0.376,121,428,High consistency
234802,Renaud Ripart,Attack,Right Winger,,3,2020,2022,"2020-21, 2021-22, 2022-23",6285,17,4,21,0.23,0.07,0.3,0.056,0.236,0.341,292,429,High consistency
324690,Jonathan Ikoné,Attack,Right Winger,France,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",7596,13,13,26,0.152,0.147,0.3,0.112,0.157,0.404,293,430,High consistency
216569,Jérémie Boga,Attack,Left Winger,Cote d'Ivoire,4,2020,2024,"2020-21, 2021-22, 2023-24, 2024-25",6296,11,12,23,0.139,0.161,0.299,0.169,0.17,0.537,294,431,Moderate sustained performance
282411,Marcos Llorente,Defender,Right-Back,Spain,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",12212,21,23,44,0.14,0.159,0.299,0.245,0.073,0.699,17,432,Moderate sustained performance
266795,Gonzalo Escalante,Midfield,Central Midfield,Argentina,3,2021,2023,"2021-22, 2022-23, 2023-24",4687,10,5,15,0.203,0.094,0.297,0.127,0.16,0.411,122,433,High consistency
683840,Pedri,Midfield,Central Midfield,Spain,4,2020,2024,"2020-21, 2022-23, 2023-24, 2024-25",8787,17,11,28,0.188,0.108,0.296,0.06,0.222,0.364,123,434,High consistency
256429,Sergi Guardiola,Attack,Centre-Forward,Spain,3,2020,2022,"2020-21, 2021-22, 2022-23",5182,12,5,17,0.21,0.085,0.296,0.2,0.161,0.525,295,435,Moderate sustained performance
357565,Rodri,Midfield,Defensive Midfield,Spain,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",11495,19,19,38,0.148,0.147,0.295,0.164,0.131,0.521,124,436,Moderate sustained performance
223967,Konrad Laimer,Defender,Right-Back,Austria,4,2021,2024,"2021-22, 2022-23, 2023-24, 2024-25",6182,9,10,19,0.145,0.151,0.295,0.196,0.153,0.58,18,437,Moderate sustained performance
356197,Alfonso Pedraza,Defender,Left-Back,Spain,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",6560,6,15,21,0.084,0.211,0.294,0.138,0.165,0.476,19,438,High consistency
293194,Borna Sosa,Defender,Left-Back,Croatia,4,2020,2024,"2020-21, 2021-22, 2022-23, 2024-25",7693,3,25,28,0.032,0.262,0.294,0.202,0,0.439,20,439,Moderate sustained performance
256977,Daniel Podence,Attack,Left Winger,Portugal,3,2020,2022,"2020-21, 2021-22, 2022-23",4931,11,5,16,0.196,0.096,0.292,0.021,0.268,0.305,296,440,High consistency
340329,Joe Willock,Midfield,Central Midfield,England,4,2020,2024,"2020-21, 2021-22, 2022-23, 2024-25",6910,13,8,21,0.197,0.094,0.291,0.222,0.088,0.593,125,441,Moderate sustained performance
99343,Ander Herrera,Midfield,Central Midfield,Spain,3,2020,2023,"2020-21, 2021-22, 2023-24",3959,4,8,12,0.099,0.192,0.29,0.111,0.195,0.412,126,442,High consistency
164771,Jordan Veretout,Midfield,Central Midfield,France,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",10986,21,15,36,0.175,0.114,0.29,0.193,0.116,0.525,127,443,Moderate sustained performance
182913,Adrien Rabiot,Midfield,Central Midfield,France,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",12491,26,15,41,0.183,0.106,0.289,0.167,0.079,0.507,128,444,Moderate sustained performance
213260,Rubén García,Attack,Right Winger,Spain,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",10274,14,19,33,0.13,0.158,0.288,0.054,0.232,0.37,297,445,High consistency
420064,Caio Henrique,Defender,Left-Back,Brazil,4,2020,2024,"2020-21, 2021-22, 2022-23, 2024-25",9876,3,29,32,0.025,0.263,0.288,0.076,0.189,0.371,21,446,High consistency
362086,Isi Palazón,Attack,Second Striker,Spain,4,2021,2024,"2021-22, 2022-23, 2023-24, 2024-25",10274,19,14,33,0.161,0.126,0.287,0.114,0.16,0.421,298,447,High consistency
457673,Gabriel Strefezza,Attack,Right Winger,Brazil,3,2022,2024,"2022-23, 2023-24, 2024-25",6214,15,8,23,0.193,0.094,0.287,0.185,0.081,0.439,299,448,Moderate sustained performance
73926,Davide Faraoni,Defender,Right-Back,Italy,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",7954,10,17,27,0.096,0.19,0.286,0.073,0.181,0.349,22,449,High consistency
202278,Flavien Tait,Midfield,Central Midfield,France,3,2020,2022,"2020-21, 2021-22, 2022-23",5185,8,9,17,0.128,0.158,0.286,0.085,0.214,0.38,129,450,High consistency
332560,Deiver Machado,Defender,Left-Back,Colombia,3,2022,2024,"2022-23, 2023-24, 2024-25",5137,9,7,16,0.177,0.107,0.285,0.035,0.249,0.319,23,451,High consistency
585982,Carlos Augusto,Defender,Left-Back,Brazil,3,2022,2024,"2022-23, 2023-24, 2024-25",6471,9,12,21,0.112,0.173,0.285,0.113,0.158,0.375,24,452,High consistency
602105,Antony,Attack,Right Winger,Brazil,3,2022,2024,"2022-23, 2023-24, 2024-25",4641,10,5,15,0.189,0.096,0.284,0.142,0.136,0.42,300,453,High consistency
63186,Roberto Soriano,Midfield,Attacking Midfield,Italy,3,2020,2022,"2020-21, 2021-22, 2022-23",7218,10,14,24,0.106,0.178,0.283,0.153,0.137,0.442,130,454,Moderate sustained performance
61842,Andros Townsend,Attack,Right Winger,England,3,2020,2023,"2020-21, 2021-22, 2023-24",4926,5,10,15,0.1,0.182,0.282,0.038,0.239,0.309,301,455,High consistency
163222,Grégoire Defrel,Attack,Centre-Forward,France,3,2020,2022,"2020-21, 2021-22, 2022-23",3842,7,5,12,0.164,0.115,0.279,0.054,0.232,0.338,302,456,High consistency
268429,Sandi Lovrić,Midfield,Central Midfield,Slovenia,3,2022,2024,"2022-23, 2023-24, 2024-25",6667,8,13,21,0.105,0.174,0.278,0.126,0.181,0.421,131,457,High consistency
876631,Habib Diarra,Midfield,Central Midfield,Senegal,3,2022,2024,"2022-23, 2023-24, 2024-25",6298,10,9,19,0.145,0.132,0.277,0.105,0.156,0.344,132,458,High consistency
327251,Ridle Baku,Defender,Right-Back,Germany,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",12367,19,21,40,0.133,0.145,0.277,0.144,0.045,0.439,25,459,High consistency
472423,Reece James,Defender,Right-Back,England,4,2020,2024,"2020-21, 2021-22, 2022-23, 2024-25",6539,8,13,21,0.109,0.167,0.276,0.268,0.114,0.676,26,460,Moderate sustained performance
182893,Seko Fofana,Midfield,Central Midfield,Cote d'Ivoire,3,2020,2022,"2020-21, 2021-22, 2022-23",8755,17,10,27,0.166,0.11,0.275,0.066,0.234,0.351,133,461,High consistency
190393,Corentin Tolisso,Midfield,Central Midfield,France,3,2022,2024,"2022-23, 2023-24, 2024-25",6130,10,10,20,0.139,0.136,0.275,0.229,0.132,0.54,134,462,Moderate sustained performance
30321,Óscar Trejo,Midfield,Attacking Midfield,Argentina,3,2021,2023,"2021-22, 2022-23, 2023-24",5603,6,13,19,0.086,0.189,0.275,0.267,0,0.534,135,463,Moderate sustained performance
433188,Curtis Jones,Midfield,Central Midfield,England,4,2020,2024,"2020-21, 2022-23, 2023-24, 2024-25",5094,8,8,16,0.143,0.132,0.274,0.101,0.154,0.368,136,464,High consistency
414908,Marshall Munetsi,Midfield,Central Midfield,Zimbabwe,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",11471,23,13,36,0.176,0.098,0.274,0.13,0.047,0.366,137,465,High consistency
174094,Morgan Sanson,Midfield,Central Midfield,France,3,2020,2023,"2020-21, 2022-23, 2023-24",4542,5,8,13,0.105,0.167,0.272,0.114,0.187,0.401,138,466,High consistency
202591,Benjamin Henrichs,Defender,Right-Back,Germany,4,2021,2024,"2021-22, 2022-23, 2023-24, 2024-25",6791,6,13,19,0.089,0.183,0.272,0.136,0.193,0.475,27,467,High consistency
424042,Nahuel Molina,Defender,Right-Back,Argentina,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",10784,15,18,33,0.112,0.159,0.271,0.103,0.171,0.408,28,468,High consistency
616369,Ander Barrenetxea,Attack,Left Winger,Spain,3,2020,2024,"2020-21, 2023-24, 2024-25",3995,8,4,12,0.177,0.093,0.269,0.055,0.208,0.313,303,469,High consistency
250426,Adam Armstrong,Attack,Centre-Forward,England,3,2021,2024,"2021-22, 2022-23, 2024-25",4003,6,6,12,0.135,0.134,0.269,0.06,0.202,0.318,304,470,High consistency
93844,Leonardo Bittencourt,Midfield,Central Midfield,Germany,4,2020,2024,"2020-21, 2022-23, 2023-24, 2024-25",5721,10,7,17,0.161,0.109,0.269,0.076,0.17,0.355,139,471,High consistency
173859,Davide Zappacosta,Midfield,Right Midfield,Italy,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",9829,15,14,29,0.145,0.123,0.269,0.081,0.144,0.366,140,472,High consistency
535955,Nuno Tavares,Defender,Left-Back,Portugal,3,2021,2024,"2021-22, 2022-23, 2024-25",5223,7,9,16,0.102,0.167,0.269,0.139,0.154,0.423,29,473,High consistency
59561,Dani Parejo,Midfield,Central Midfield,Spain,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",13983,14,27,41,0.092,0.176,0.267,0.08,0.192,0.399,141,474,High consistency
31909,Toni Kroos,Midfield,Central Midfield,Germany,3,2021,2023,"2021-22, 2022-23, 2023-24",6401,4,15,19,0.056,0.211,0.267,0.106,0.171,0.38,142,475,High consistency
242631,Alex Iwobi,Attack,Left Winger,Nigeria,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",12301,19,20,39,0.132,0.135,0.267,0.112,0.175,0.45,305,476,High consistency
108354,Jordan Ayew,Attack,Centre-Forward,Ghana,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",11058,17,16,33,0.144,0.122,0.266,0.079,0.172,0.388,306,477,High consistency
119277,Yannick Gerhardt,Midfield,Central Midfield,Germany,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",8520,12,14,26,0.122,0.144,0.266,0.141,0.119,0.482,143,478,High consistency
339816,Tete Morente,Attack,Left Winger,Spain,4,2020,2024,"2020-21, 2021-22, 2022-23, 2024-25",7627,12,10,22,0.142,0.123,0.265,0.08,0.174,0.334,307,479,High consistency
204103,Adama Traoré,Attack,Right Winger,Spain,4,2020,2024,"2020-21, 2021-22, 2022-23, 2024-25",7338,7,14,21,0.088,0.176,0.265,0.133,0.17,0.458,308,480,High consistency
370846,Timothy Weah,Midfield,Right Midfield,United States,4,2021,2024,"2021-22, 2022-23, 2023-24, 2024-25",6250,8,11,19,0.111,0.155,0.265,0.205,0.072,0.445,144,481,Moderate sustained performance
337725,Christian Kouamé,Attack,Centre-Forward,Cote d'Ivoire,4,2020,2024,"2020-21, 2022-23, 2023-24, 2024-25",5060,8,8,16,0.133,0.132,0.264,0.086,0.183,0.385,309,482,High consistency
634131,Aimar Oroz,Midfield,Attacking Midfield,Spain,3,2022,2024,"2022-23, 2023-24, 2024-25",7355,10,11,21,0.121,0.142,0.263,0.143,0.115,0.401,145,483,High consistency
536482,Junior Dina Ebimbe,Midfield,Right Midfield,Cameroon,3,2020,2023,"2020-21, 2022-23, 2023-24",5181,9,5,14,0.175,0.088,0.263,0.156,0.084,0.366,146,484,Moderate sustained performance
106987,Marcel Sabitzer,Midfield,Central Midfield,Austria,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",7805,15,10,25,0.152,0.111,0.263,0.178,0.056,0.532,147,485,Moderate sustained performance
428563,Lewis Ferguson,Midfield,Central Midfield,Scotland,3,2022,2024,"2022-23, 2023-24, 2024-25",6019,14,5,19,0.187,0.075,0.262,0.074,0.184,0.331,148,486,High consistency
396894,Maxi Gómez,Attack,Centre-Forward,Uruguay,3,2020,2023,"2020-21, 2021-22, 2023-24",5737,12,8,20,0.158,0.104,0.262,0.227,0,0.4,310,487,Moderate sustained performance
32467,Ivan Rakitic,Midfield,Central Midfield,Croatia,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",7643,11,12,23,0.126,0.135,0.261,0.103,0.189,0.412,149,488,High consistency
168989,Silvan Widmer,Defender,Right-Back,Switzerland,3,2021,2023,"2021-22, 2022-23, 2023-24",5859,7,10,17,0.101,0.159,0.26,0.041,0.213,0.289,30,489,High consistency
488362,Conor Gallagher,Midfield,Central Midfield,England,4,2020,2024,"2020-21, 2022-23, 2023-24, 2024-25",8917,13,13,26,0.137,0.123,0.26,0.096,0.142,0.344,150,490,High consistency
341278,Iván Martín,Midfield,Central Midfield,Spain,3,2022,2024,"2022-23, 2023-24, 2024-25",6384,9,9,18,0.126,0.134,0.259,0.157,0.088,0.395,151,491,Moderate sustained performance
156617,Marcelo Brozović,Midfield,Defensive Midfield,Croatia,3,2020,2022,"2020-21, 2021-22, 2022-23",7302,7,12,19,0.095,0.165,0.259,0.158,0.092,0.407,152,492,Moderate sustained performance
315969,Scott McTominay,Midfield,Central Midfield,Scotland,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",10520,25,9,34,0.197,0.062,0.259,0.205,0.075,0.548,153,493,Moderate sustained performance
298635,Grigoris Kastanos,Midfield,Central Midfield,Cyprus,3,2021,2023,"2021-22, 2022-23, 2023-24",4115,6,6,12,0.13,0.129,0.258,0.091,0.2,0.363,154,494,High consistency
283628,Tomáš Souček,Midfield,Defensive Midfield,Czech Republic,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",14746,33,9,42,0.202,0.057,0.258,0.092,0.16,0.385,155,495,High consistency
127187,Abdoulaye Doucouré,Midfield,Attacking Midfield,Mali,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",11739,19,13,32,0.156,0.102,0.258,0.101,0.175,0.412,156,496,High consistency
234029,Grischa Prömel,Midfield,Central Midfield,Germany,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",7860,16,8,24,0.169,0.09,0.258,0.118,0.123,0.377,157,497,High consistency
369081,Federico Valverde,Midfield,Central Midfield,Uruguay,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",11619,18,17,35,0.139,0.119,0.258,0.127,0.049,0.394,158,498,High consistency
490417,Ibrahima Niane,Attack,Centre-Forward,Senegal,3,2021,2024,"2021-22, 2022-23, 2024-25",3668,8,2,10,0.205,0.051,0.256,0.117,0.157,0.385,311,499,High consistency
131951,Kevin Lasagna,Attack,Centre-Forward,Italy,3,2020,2022,"2020-21, 2021-22, 2022-23",5121,7,6,13,0.121,0.134,0.255,0.182,0.114,0.46,312,500,Moderate sustained performance
157506,Jeffrey Schlupp,Midfield,Left Midfield,Ghana,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",7173,11,8,19,0.14,0.114,0.254,0.078,0.141,0.316,159,501,High consistency
447661,Douglas Luiz,Midfield,Central Midfield,Brazil,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",11447,17,16,33,0.13,0.124,0.254,0.168,0.064,0.42,160,502,Moderate sustained performance
93707,Christian Günter,Defender,Left-Back,Germany,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",12258,9,24,33,0.068,0.184,0.253,0.089,0.164,0.353,31,503,High consistency
308279,Rolando Mandragora,Midfield,Defensive Midfield,Italy,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",8712,12,13,25,0.118,0.135,0.253,0.089,0.136,0.341,161,504,High consistency
361065,Mitchel Bakker,Midfield,Left Midfield,Netherlands,4,2020,2024,"2020-21, 2021-22, 2022-23, 2024-25",6331,7,10,17,0.111,0.142,0.253,0.116,0.106,0.388,162,505,High consistency
450936,Tanguy Ndombélé,Midfield,Central Midfield,France,3,2020,2024,"2020-21, 2021-22, 2024-25",4431,5,7,12,0.094,0.157,0.252,0.046,0.214,0.303,163,506,High consistency
357885,Pablo Fornals,Midfield,Central Midfield,Spain,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",10300,19,11,30,0.163,0.088,0.252,0.092,0.098,0.321,164,507,High consistency
234803,Andrew Robertson,Defender,Left-Back,Scotland,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",12701,7,28,35,0.059,0.192,0.251,0.152,0.036,0.46,32,508,Moderate sustained performance
348026,Nordi Mukiele,Defender,Right-Back,France,3,2020,2022,"2020-21, 2021-22, 2022-23",4656,4,9,13,0.07,0.18,0.25,0.016,0.238,0.268,33,509,High consistency
138927,Daniel Carvajal,Defender,Right-Back,Spain,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",6468,5,12,17,0.056,0.194,0.25,0.116,0.101,0.378,34,510,High consistency
102017,Jorginho,Midfield,Defensive Midfield,Italy,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",7347,15,6,21,0.159,0.091,0.249,0.106,0.127,0.357,165,511,High consistency
182712,João Cancelo,Defender,Right-Back,Portugal,4,2020,2023,"2020-21, 2021-22, 2022-23, 2023-24",10329,8,20,28,0.074,0.173,0.247,0.046,0.215,0.314,35,512,High consistency
159088,Robert Andrich,Midfield,Defensive Midfield,Germany,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",10046,17,10,27,0.155,0.091,0.247,0.088,0.149,0.346,166,513,High consistency
357992,Raoul Bellanova,Midfield,Right Midfield,Italy,3,2021,2024,"2021-22, 2023-24, 2024-25",8060,2,20,22,0.022,0.225,0.247,0.145,0.108,0.397,167,514,High consistency
117674,Maximilian Arnold,Midfield,Central Midfield,Germany,5,2020,2024,"2020-21, 2021-22, 2022-23, 2023-24, 2024-25",13226,17,19,36,0.114,0.131,0.246,0.092,0.108,0.347,168,515,High consistency
